id,name,city,zipcode,membersCount,lat,lng
2994,VireNormandie,courson,14380,1,48.8539,-1.0811
2995,En Marche Grande Armée,Paris,75017,5,48.8769,2.28631
2996,En Marche ! - Nord Loiret,Pithiviers,45300,10,48.1719,2.2519
2998,St PRIX,ST Prix,95390,8,49.0074,2.26523
2999,Québec-France,Lac-Beauport,,1,46.9455,-71.2908
3000,En Marche - Calgary,Calgary,,1,51.0431,-114.135
3001,En Marche - Nantes - Perverie,Nantes,44300,2,47.2368,-1.56231
3002,Boisbriand/France,Boisbriand,,1,45.6254,-73.8633
3003,Pereire-Malesherbes,Paris,75017,12,48.8876,2.31013
3004,En Marche à Montréal,Montréal,,1,45.4606,-73.5722
3005,En marche Vallée de l'Orne,Rombas,57120,6,49.2426,6.10911
3007,comite de la croix rousse,lyon ,69001,8,45.7734,4.82757
3009,En Marche - Roquefort Les Pins,ROQUEFORT-LES-PINS,06330,5,43.6781,7.04103
3010,En Marche Canada,CHAMBLY,,1,45.4476,-73.2855
3011,"Mulhouse Sud Agglomération - Mulhouse Rebberg, Brunstatt, Rixheim, Riedisheim",Brunstatt,68350,8,47.7233,7.3228
3012,Albert,Saintes Maries de la Mer,13460,1,43.4521,4.4291
3013,Dracenie en marche,Taradeau,83460,1,43.4543,6.4278
3014,Les Ultramarins En Marche,Roissy En Brie,77680,1,48.7994,2.64525
3018,En marche,Bagnères de bigorre ,65200,4,43.0723,0.155437
3019,Comité du Val d'Ainan,Velanne,38620,1,45.4886,5.6481
3022,senonais en marche,Vallery,89150,6,48.2372,3.04844
3024,Les voyageurs de Meudon en Marche,Meudon,92190,5,48.8109,2.23437
3026,Les Initiés en marche,Le Mans,72000,6,47.9956,0.192525
3027,Rennes Saint-Jacques En marche,Saint-Jacques de La lande,35136,12,48.0619,-1.72682
3028,Le Parc En Marche !,Saint Maur des Fossés,94100,9,48.8073,2.50153
3029,Montmartre - Grandes Carrières,Paris 18,75018,27,48.8855,2.3362
3030,En Marche Québec,Waterloo (Québec),,2,45.3442,-72.5169
3031,En Marche du Vietnam,Ho Chi Minh City,,2,10.8094,106.731
3032,Vallée de l Agly,Le Barcarès,66420,1,42.7883,3.0356
3033,Noumea 2017,Nouméa,98800,1,47.6535,6.84821
3034,Villeneuve le roi,Villeneuve-le-Roi,94290,2,48.7387,2.4035
3036,Aubenas,Aubenas ,07200,23,44.6169,4.38585
3037,OXYGENE64,CIBOURE,64500,0,43.3854,-1.68628
3038,Les Portes de l'Essonne,Athis mons,91200,8,48.7111,2.3817
3039,En Marche dans le Grand Briançonnais,Puy-Saint-Pierre,05100,10,44.889,6.62218
3040,Le Vallon pour Macron,MARCILLAC VALLON,12330,4,44.4746,2.4645
3041,En Marche dans l'entre deux Mers,Moulon,33420,1,44.8368,-0.229564
3042,Comité Grand Paris Sud,Tigery,91250,5,48.6353,2.50876
3043,Magny en marche,la chapelle en vexin,95420,3,49.1844,1.7313
3045,En Marche Le Panier Marseille,Marseille 02,13002,15,43.3001,5.36732
3046,Prévessin-Moëns-En-Marche!,Prévessin-Moëns,01280,2,46.2555,6.0821
3047,EN MARCHE SAINT VARENT,SAINT VARENT,79330,1,46.8849,-0.23252
3048,DISCERNEMENT  ET TRANSVERSALITÉ,ANDERNOS LES BAINS,33510,2,44.7291,-1.08026
3049,En Marche Biarritz,Biarritz,64200,8,43.4821,-1.56034
3051,En Marche depuis Cambridge !,Cambridge,,1,52.1795,0.157227
3052,La Mulatière En Marche,La Mulatière,69350,5,45.7281,4.8122
3053,En Marche Comité de Thiers,Thiers,63300,15,45.8579,3.54162
3062,En Marche-Eterville- les 40 écus,Eterville,14930,1,49.1306,-0.422076
3063,Landes Pays Basque,Tarnos,40220,3,43.5517,-1.47487
3065,En Marche pour 2017,Anneyron,26140,1,45.2719,4.86753
3085,"La Réunion ""En Marche""",La possession,97419,1,48.1375,-3.8353
3086,En Marche Strasbourg Sud,Erstein,67150,8,48.4237,7.6626
3088,les traversées,TOURS,37100,6,47.4086,0.696664
3089,Est Territoire de Belfort,Vétrigne,90300,4,47.6665,6.89233
3090,Macron-pluriel,les Mureaux,78130,5,48.9865,1.92078
3091,Copenhague - En Marche,Copenhagen,,17,55.7055,12.5523
3093,Tous derrière Emmanuel Macron,Neuilly en Dun,18600,2,46.8784,2.94079
3102,Les ch'tis en marche !,Avion,62210,4,50.404,2.81988
3111,macron 2017,travaillan,84850,2,44.1828,4.9025
3113,Paris centre,PARIS,75001,1,48.8657,2.33198
3116,En marche vers 2017,Neuilly plaisance,93360,6,48.8608,2.5097
3123,EN MARCHE MAURITIUS,QUATRE BORNES,,1,-20.2643,57.48
3125,En Marche! la Drôme des collines,Crépol,26350,5,45.1751,5.0704
3130,Lagny sur Marne,LAGNY SUR MARNE,77400,1,48.8769,2.70603
3131,Marseille,MARSEILLE,13015,1,43.3466,5.36611
3132,Vaivre et Montoille,Vaivre et Montoille,70001 Vesoul cedex,1,47.6226,6.1559
3133,Vernon,Vernon,27200,6,49.0821,1.49477
3134,Comité Vignoble Loire-Atlantique,La Chapelle Basse Mer,44450,1,47.2778,-1.33674
3135,Norcam,Saint-Denis,93210,1,48.912,2.359
3136,Comité de Manosque,MANOSQUE,04100,2,43.8263,5.78985
3138,Les Jeunes avec Macron - En Marche !,Rennes,35000,17,48.1142,-1.6808
3140,En Marche Ardeche,SAINT - ANDRE EN VIVARAIS,07690,2,45.1145,4.42321
3141,En marche pays mornantais,Saint-Andéol-le-Château,69700,2,45.5873,4.6984
3142,En Marche ! comité local de Maurepas,Maurepas,78310,11,48.762,1.93434
3145,En Marche - Arménie,Érevan,,1,40.1769,44.5027
3146,Pays Créçois,CONDE-STE-LIBIAIRE,77450,2,48.8951,2.84257
3147,Le Viking,Saint Sauveur,,1,45.9077,-74.1791
3148,Pont de Vivaux,marseille,13010,2,43.2752,5.41309
3152,En marche Brétigny,Brétigny-sur-Orge,91220,11,48.6014,2.28598
3154,Prévessin-Moëns-En-Marche,PREVESSIN MOENS,01280,1,46.2555,6.0821
3157,Beauvais avec Macron,Beauvais,60000,4,49.4344,2.10301
3158,PAIMPONT- EN MARCHE,PAIMPONT,35380,5,48.0035,-2.16901
3159,En Marche Réunion !,La saline les bains,97434,1,45.0096,3.7746
3161,Les jeunes marseillais en marche,Marseille,13008,4,43.2453,5.38407
3162,E M ROQUES,Roques sur garonne,31120,1,43.5089,1.34389
3163,En marche dans le Sud Mâconnais!,Chânes,71570,3,46.2515,4.7565
3164,Pour un vrai changement,Nice ,06200,15,43.6872,7.21828
3165,Chaponost en Marche,Chaponost,69630,2,45.7083,4.73599
3166,En marche à Rotterdam !,Rotterdam,,7,51.9198,4.48626
3167,En marche herblay,Herblay,95220,6,48.9921,2.15536
3168,LA FRANCE UNIS,dourges,62119,2,50.4364,2.9859
3169,DROIT DEVANT,La Bastide Clairence,64240,1,43.4344,-1.2538
3170,Mardié En Marche,Mardié,45430,19,47.887,2.05726
3171,Tombe Issoire -- En Marche,Paris 14,75014,4,48.8277,2.33107
3172,En Marche Pour le Renouveau,VAL DE REUIL,27100,1,49.2701,1.21532
3174,Carpentras En Marche,carpentras,84200,5,44.0549,5.04726
3175,"En Marche, Championnet, Paris 18",paris,75018,3,48.8949,2.34166
3179,Damienlescure,CHAUFFAILLES,71170,1,46.2058,4.34202
3180,Enfin!!!!!,Charentay,69220,2,46.0889,4.6792
3181,La Beauce En Marche,Châteaudun,28200,1,48.0833,1.3333
3182,En Marche,Nogent Sur Seine,10400,2,48.4923,3.49969
3183,VAR EN MARCHE,Le Beausset,83330,23,43.1983,5.8028
3184,BOUSSE MACRON,BOUSSE,57310,3,49.2737,6.19825
3185,Upper West Side,New York,,16,40.7705,-73.9827
3186,Du Nouveau,Cabris,06530,3,43.6583,6.87441
3187,La sereine en Marche,Montluel,01120,1,45.8699,5.03851
3188,Nordfeld/Nouveau Bassin/Europe (Mulhouse sud),Mulhouse,68100,3,47.7505,7.34862
3189,grez en marche,Grez en Bouére,53290,2,47.8823,-0.539789
3190,ASCAIN,Ascain,64310,1,43.3448,-1.62113
3191,REUNION,SAINT DENIS,97400,1,48.9341,2.35633
3192,En Marche - 22700,Saint Quay Perros,22700,3,48.7763,-3.4445
3193,FRONTON,FRONTON,31620,4,43.8436,1.39126
3195,En Marche Domèliers,Doméliers,60360,1,49.6298,2.16327
3196,Ensemble avec Macron,JAYAT,01340,1,43.3475,5.47726
3197,En marche je cours,La Fare les Oliviers,13580,3,43.5536,5.18992
3199,cezac annik,Colomiers,31770,2,43.6092,1.32836
3204,Lyon 9 En-marche_2017 avec Emmanuel Macron,Lyon,69009,4,45.7862,4.79692
3208,En Marche en Volvestre,Peyssies,31390,4,43.3178,1.22891
3210,Citizen,issoudun,36100,5,46.9491,1.99101
3211,Tous en marche,Carpentras,84200,1,44.0545,5.06214
3212,En avant le pour le Cher,QUINCY,18120,1,47.1309,2.15516
3213,Ballan en marche !,BALLAN MIRE,37510,5,47.3312,0.606902
3215,Dracénie En Marche,figanières,83830,0,43.5686,6.4972
3216,Comité Montauban,Montauban,82000,10,44.0247,1.34083
3217,"Pays de Nay, En Marche",Coarraze,64800,6,43.1715,-0.23073
3218,Versailles Saint-Louis,Versailles,78000,12,48.797,2.12575
3220,En marche Douai,Douai,59500,3,50.3708,3.0792
3221,Place Charles Michel - Centre Beaugrenelle,Paris,75015,6,48.8452,2.28888
3222,En Marche Labarthe,Labarthe sur Leze,31860,4,43.4545,1.38823
3224,l'avenir avec Emmanuel macron,mantes la ville,78711,5,48.9769,1.70549
3226,MONTIGNY MARCHE POUR MACRON,Montigny les Cormeilles,95370,1,48.9985,2.19796
3227,Mandelieu,Mandelieu-la-Napoule,06210,2,43.5682,6.93959
3228,Emmanuel Macron en Marche,bruxelles,,3,50.8458,4.33685
3230,Baie d'Authie En Marche,Fort mahon,80120,1,50.3181,1.59416
3231,Comité du canton d'Anet,Rouvres,28260,2,48.8387,1.48434
3233,En Marche - Lattes,Lattes,34970,12,43.5763,3.912
3234,En marche université d'Orléans,Orléans,45000,8,47.8507,1.93398
3236,Montreuil En Marche !,Paris,75019,2,48.8767,2.37355
3239,Moret Loing et Orvanne,Moret-sur-Loing,77250,10,48.3733,2.8097
3240,En marche Eymeux,Eymeux,26730,2,45.0769,5.18141
3242,Tours Halles,Tours,37000,1,47.3932,0.680612
3244,OLIVIER,La Caillere St Hilaire,85410,2,46.6205,-0.880685
3245,Innovation et tourisme,Paris,75010,3,48.8755,2.34827
3246,Entreprendre en France,St dionisy,30980,2,43.8055,4.23035
3247,EN MARCHE LES LENSOIS,Lens,62300,20,50.433,2.8279
3248,avec Macron l'espoir est en Marche,Thil,01120,2,45.8144,5.02694
3252,"Et si l'on se mettait ""En Marche""",LOGNES,77185,5,48.8354,2.63
3253,Soutien à la candidature EM,Candé sur beuvron,41120,1,47.5017,1.26989
3254,En marche Loiret,MONTARGIS,45200,2,47.9975,2.72386
3256,En marche St germain,St germain les belles,87380,1,45.6023,1.48844
3257,En marche vers l'elysée,Toulouse,31200,4,43.6157,1.424
3258,COMITE DE SOUTIEN A EMMANUEL MACRON,STRASBOURG,67100,2,48.5414,7.77664
3259,On avance,Les Abymes,97139,1,,
3260,En marche avec Emmanuel Macron Louviers,Louviers,27400,8,49.2102,1.16521
3261,Avesnois,Frasnoy,59530,6,50.2703,3.6792
3262,secteur de Boulay - Creutzwald,Valmunster - Boulay,57220,6,49.2192,6.52205
3263,En Marche Marseille,MARSEILLE,13003,1,43.3149,5.37213
3265,Ecrire le monde 2017,Marseille,13011,1,43.2832,5.46404
3266,Agarve,Vilamoura,,1,37.096,-8.14189
3268,Vietnam expat,Ho Chi Minh,,1,10.8094,106.731
3269,"Avec Emmanuel Macron, la France gagne",Longjumeau,91160,3,48.6969,2.2956
3270,En marche des Dombes,Saint Paul de Varax,01240,1,46.0947,5.12717
3271,Xrivoal,Clamart,92140,1,48.8103,2.27316
3272,EN MARCHE REPDOM,santo domingo,,3,18.4984,-69.8283
3274,METZ EN MARCHE,marly,57155,3,49.0678,6.15312
3275,Fauquembergue,Bordeaux,33000,3,44.8368,-0.5675
3277,Dax,Dax,40100,14,43.7,-1.05707
3278,En Marche Ho Chi Minh Ville,Ho Chi Minh Ville,,1,10.7002,106.656
3280,paris,patra,,1,38.242,21.7365
3281,Jeunesse,Pessac,33600,2,44.7994,-0.651867
3282,MACRON 2017,Lausanne,,1,46.5128,6.63398
3290,Landes de Gascogne,Bazas,33430,6,44.432,-0.2133
3291,En Marche Autriche,Vienne,,9,48.1546,16.3479
3292,Ghisonaccia avec En Marche,VENTISERI,20240,5,41.9425,9.3325
3293,Périgueux-Vésone,Périgueux,24000,6,45.1773,0.71424
3294,Rethel En Marche,Rethel,08300,1,49.5072,4.36733
3295,En Marche Comminges,St Gaudens,31800,1,43.1332,0.699168
3296,Nom du comité,Auxy,71400,1,46.948,4.39517
3300,Kuala Lumpur/Singapour,Kuala Lumpur,,4,3.14868,101.695
3301,les oliviers de Gréce,Messini Messinias,,1,36.9586,21.9252
3302,Piol Parc Impérial,NICE,06000,1,43.7074,7.25085
3303,En marche pour une France d'avenir pour nos Enfants,MAREUIL SUR OURCQ,60890,3,49.1374,3.07846
3304,Bastia,Bastia,20200,11,42.7,9.4494
3305,Gennevilliers en marche,Gennevilliers,92230,4,48.9336,2.2884
3307,Région de Romans,Mours saint Eusèbe ,26540,24,45.0683,5.0575
3309,Vitteaux En Marche !,Vitteaux,21350,3,47.4097,4.55472
3310,Liège En Marche !,Liège,,6,50.6374,5.56294
3311,La jeunesse Macron,toulouse,31400,2,43.5779,1.45653
3312,Gard en marche,Ales,30100,1,44.1291,4.08907
3313,En Marche Lyon 5e,Lyon 05,69005,5,45.7498,4.81038
3314,Debout l'Europe/ stand up for Europe,Cadenet,84160,1,43.7344,5.375
3315,bournier régine,AIX EN PROVENCE,13090,5,43.5237,5.41398
3316,comité de la jeunesse africaine de france,fontenay sous bois,94120,1,48.857,2.49172
3317,"Plus qu'un vote militant, un vote citoyen.",MIEUSSY,74440,3,46.1323,6.51846
3318,cote bleue,SAUSSET-LES-PINS,13960,10,43.3308,5.11319
3319,PORNICHET MACRON,PORNICHET,44380,1,47.2625,-2.34213
3321,Comité des Weppes,Wicres,59134,1,50.5722,2.86706
3322,Toronto - En Marche !,Toronto,,10,43.6491,-79.3885
3323,Fontenay-le-Comte-Sud Vendée En Marche,Fontenay-le-Comte,85200,14,46.4718,-0.80193
3326,EN MARCHE !,barjouville,28630,6,48.4017,1.48506
3327,Ça marche  à Toulouse,Toulouse,31000,6,43.6006,1.45201
3329,En Marche Sainte Cécile,Sainte-Cécile,85110 ,1,46.744,-1.11388
3330,MarcheM,Laroque des Albères,66740,4,42.5215,2.93404
3331,West London pour Macron,londres,,24,51.5037,-0.214723
3332,LA CORSE EN MARCHE,AJACCIO,20000,2,41.9095,8.63897
3334,l eau vive,peret,34800,1,43.575,3.3972
3335,LOCTUDY; EN MARCHE,LOCTUDY,29750,3,47.8336,-4.1692
3336,En marche pour l'espérance avec Emmanuel Macron!,Evreux,27000,1,49.0241,1.1508
3337,En Marche Brest !,Brest,29200,5,48.4059,-4.52075
3338,Santé et Science en France,Saint Genies,24590,1,44.9784,1.21795
3339,Moissac,Montesquieu,82200,2,44.1959,1.0579
3340,Progrès et liberté avec le mouvement en marche.fr,Reims,51100,1,49.2469,4.03023
3341,Espoir en marche,Saint Chef,38890,3,45.653,5.34916
3342,Le Progrès pour Tous,PARIS,75019,3,48.8886,2.37843
3343,ABCHI,Saint Cyr L'Ecole,78210,6,48.8003,2.0625
3344,Miramont,Montignac-de-Lauzun,47800,3,44.5729,0.463983
3345,En marche,Cormeilles-en-Parisis,95240,15,48.9698,2.19167
3346,Surgeres et environ,Surgeres,17700,4,46.1081,-0.7517
3347,EN MARCHE A CHÂTILLON,CHATILLON,69380,1,45.8772,4.6458
3348,Martellucci,Nantes,44200,1,48.7534,2.34572
3349,EN MARCHE,SAINT LO,50000,4,49.1218,-1.07987
3350,Roissy en Brie En Marche,Roissy-en-Brie,77680,6,48.7989,2.63512
3351,L'alternative,Loos,59120,1,50.6194,3.01563
3352,Thonon 1,Thonon les Bain,74200,13,46.3631,6.48611
3353,En Marche,Milly,89800,1,47.7414,3.73877
3354,Comité Guadeloupe,saint-claude,97120,1,46.4096,5.90181
3355,Haute-Corrèze En Marche !,Mestes,19200,6,45.4945,2.30761
3358,En Marche NC,Noumea,98800,1,45.4815,1.07322
3359,Français de Monaco et Limitrophes avec Macron,Monaco,,5,43.731,7.42482
3360,Comtat macron 2017,Saint-Didier,84210,8,44.0047,5.11054
3361,Force web Occitanie - En Marche avec Macron,Nezigan l'éveque,34120,4,43.4209,3.40426
3362,Révolution 2017,Varennes sur Seine,77130,3,48.3761,2.92987
3364,Val de Briey,Mancieulles,54790,4,49.2855,5.8971
3365,Les Aspres,Thuir,66300,7,42.6376,2.7539
3366,ENSEMBLE,Charbuy,89113,1,47.8319,3.45658
3367,Wambrechies,Wambrechies,59118,1,50.6853,3.0486
3368,Masseube En Marche,Bellegarde,32140,1,43.425,0.6245
3369,INchallah,Marseille,13014,1,43.3364,5.39733
3370,la marche Normande,malaunay,76770,4,49.5292,1.03882
3371,Chaponost En Marche,Chaponost,69630,2,45.7018,4.74603
3372,EnMarcheEnCalédonie,NOUMEA,,8,-22.2756,166.44
3373,L'Enclave en Marche,Valréas,84600,1,44.3808,4.99397
3376,hmida,cormeille en paresis,95240,1,48.9764,2.20318
3377,Comité de la Petite Montagne,LA BOISSIERE,39240,2,46.4219,5.53144
3378,En Marche toute!,Malauzat,63200,2,45.847,3.05608
3379,AVANTI-EN MARCHE,milan,,2,45.4643,9.1895
3381,Le chemin,hochfelden,67270,2,48.7624,7.57275
3382,En Marche avec Oléron!,Saint pierre Oleron,17310,5,45.9451,-1.32989
3383,MACRON PRESIDENT POUR TOUS,AMELIE LES BAINS,66110,1,42.4449,2.68389
3384,Liberté Méditerranéenne,le Pradet,83220,1,43.0849,6.02316
3385,pour une France equitable,la courneuve,93120,1,48.9208,2.41269
3386,TOUS AVEC MACRON,Bandraboua,97650,1,49.0886,1.2863
3387,Le Ruthénois,Rodez,12000,2,44.3541,2.58319
3388,AISSAOUI,GANDRANGE,57175,2,49.272,6.1217
3389,Le vallespir en marche,ceret,66400,4,42.4697,2.74556
3390,En marche en pays catalan,Fontromeu,66120,5,42.5108,2.01477
3391,EN MARCHE-LA VALETTE DU VAR,La Valette-du-Var,83160,14,43.1379,5.98253
3392,En Marche Carpentras,Carpentras,84200,4,44.0561,5.03524
3393,En Marche Hong Kong Island,Hong Kong,,55,22.2865,114.147
3394,VIVE L'AVENIR,ANGLET,64600,1,43.4924,-1.50219
3395,ENTREPRENEURS & PROF LIBERALES 69,Lyon 07,69007,1,45.736,4.83688
3396,"""Debout Sevran""",Sevran,93270,1,48.9461,2.5214
3397,horizon2017,Briord,01470,5,45.7825,5.4594
3399,Saint leu d'esserent EN MARCHE,saint leu d'esserent,60340,2,49.216,2.41491
3400,En marche avec E. Macron pour une révolution démocratique,Roanne,42300,1,46.0448,4.069
3401,L'Ariège En Marche,Pamiers,09100,4,43.1165,1.61769
3402,OUEST LYONNAIS,Dardilly,69570,3,45.8219,4.74896
3403,Le Beaujolais En Marche,VILLIE MORGON,69910,5,46.1649,4.67611
3405,"En avant Legé, Sud Retz Atlantique",Legé,44650,4,46.8934,-1.58302
3406,Sontay,Paris,75116,2,48.8704,2.28424
3407,Nice en marche,Nice,06000,3,43.6985,7.26632
3408,En marche le 95,Goussainville,95190,1,49.0137,2.4659
3409,En Marche Tonnerre-Yonne-Bourgogne-Franche-Comté.,Tonnerre,89700,2,47.8553,3.9733
3410,Arguenon-Beaussais,Saint-Jacut,22750,7,48.5812,-2.19239
3411,En Marche Islande,Reykjavik,,2,64.1113,-21.8775
3412,En marche à Haubourdin,Haubourdin,59320,6,50.6104,2.99081
3413,Les jeunes actifs en marche,Chamalières,63400,4,45.7835,3.0632
3414,EN MARCHE LE PALAIS SUR VIENNE,Le Palais sur Vienne,87410,3,45.8693,1.31426
3415,Mohamed Erraji,Les Mureaux,78130,2,48.9996,1.91847
3416,La vérité est en marche,Herblay,95220,1,48.9992,2.16031
3417,Le Gard  En Marche,Nîmes,30000,67,43.8358,4.36125
3418,En Marche Oleron,La Cotiniere,17310,4,45.9183,-1.33044
3419,Treillières En Marche,Treillières,44119,4,47.3309,-1.61343
3420,En Marche TALANT,Talant,21240,7,47.3388,4.9907
3421,EN MARCHE,SARTROUVILLE,78500,3,48.9415,2.18661
3422,En Marche LysAa,BOMY,62960,6,50.5737,2.2347
3423,En Marche Rambervillers,Rambervillers,88700,5,48.3458,6.6347
3424,Comité des Iles,Paris,75004,4,48.8517,2.35549
3425,En Marche Lezoux - Peschadoires,Lezoux,63190,9,45.8269,3.3794
3426,En Marche pour nous La Réunion,Saint Gilles les Bains,97434,6,-21.0452,55.2425
3428,Saint-Brice avec Emmanuel Macron,Saint-Brice-sous-Forêt,95350,2,48.9938,2.35814
3429,En Marche dans la Plaine des Vosges,Neufchâteau,88300,8,48.3549,5.71996
3431,EN MARCHE A JAVEA,JAVEA,,2,38.7833,0.1667
3433,6259,Givenchy-lès-la-Bassée,62149,1,50.5263,2.75917
3434,saint cannat,saint cannat,13760,6,43.6239,5.2955
3435,Le Toulois en Marche!,Toul,54200,4,48.6833,5.9
3437,Tournon,Glun,07300,1,45.0158,4.8386
3439,"La France de nos enfants, de nos petits enfants",Toulouse,31100,4,43.5866,1.41192
3440,Comité Gardanne Allauch Plan de Cuques et alentours,Plan de Cuques,13380,12,43.346,5.461
3441,en marche,yutz,57970,1,49.3615,6.19613
3442,Barqueville En Marche !,Baraqueville,12160,1,44.2778,2.4322
3443,En Marche Pays De Gex,Peron,01630,1,46.1933,5.92668
3444,En Marche Mali,Bamako,,3,12.6454,-7.98184
3445,En Marche Porte des Flandres-Prémesques,Prémesques,59840,4,50.6633,2.96254
3448,Paris 16,PARIS,75016,4,48.8437,2.26547
3449,EN-MARCHE REMIREMONT VILLE ET VALLÉES,remiremont,88200,17,48.0161,6.5945
3452,TRAPPES,TRAPPES,78190,1,48.7798,1.98062
3453,Penser pour demain,Etrépagny,27150,1,49.3054,1.60942
3454,Val de Tave,Tresques,30330,1,44.1112,4.60004
3455,Anglet,Anglet,64600,7,43.4966,-1.5314
3456,En Marche St Martin Caraïbes,St Martin,,1,18.0271,-63.1751
3458,En marche pour la France,GARCHES,92380,4,48.8431,2.18429
3459,EN MARCHE MORMANT,MORMANT,77720,2,48.6101,2.88469
3460,Inclusive Finance,Asnieres sur seine,92600,1,48.9208,2.28374
3462,Montpellier-REP6,Montpellier,34070,1,43.6113,3.8771
3464,Mulhouse Positive,Mulhouse,68100,6,47.7487,7.33865
3465,LE TRAVAILLE,NOUVOITOU,35410,1,48.0418,-1.54214
3466,République Nouvelle,Neuilly sur Seine,92200,2,48.8897,2.26028
3467,Orange En Marche !,Orange,84100,10,44.1375,4.8089
3468,En Marche Le Blanc-Mesnil,Le Blanc-Mesnil,93150,12,48.9252,2.47164
3469,BRINDAS-EN MARCHE,Brindas,69126,4,45.7211,4.6936
3471,En marche Nièvre,Guérigny,58130,4,47.0871,3.20076
3472,La Plaine Saint-Denis - Front Populaire,La Plaine Saint-Denis,93210,1,48.911,2.35698
3473,En Marche64100,Bayonne,64100,3,43.5073,-1.46854
3474,Allez St Benoît,SAINT-BENOIT ,,2,-21.0517,55.6993
3475,L AIGLE D AZUR,SAINT LAURENT DU VAR,06700,2,43.6744,7.1777
3476,En-Marche-Jean-Jaurès,Lyon,69007,1,45.7364,4.83851
3477,"Bruyères, Vallée de la Vologne",Xamontarupt,88460,3,48.1326,6.6519
3478,LECTOURE LOMAGNE,LECTOURE,32700,5,43.9344,0.6211
3479,En marche Ardèche,Saint-Péray,07130,4,44.9269,4.83322
3480,EN MARCHE 68,altkirch,68130,1,47.6199,7.23487
3481,Guadeloupe en Marche,st françois,97118,1,46.3833,-0.3394
3483,En Marche Cahors 3483,VERS,46090,18,44.4842,1.5525
3485,TOULOUSE ST CYPRIEN,Toulouse,31300,17,43.5985,1.41856
3487,En Marche! en Charolais-Brionnais,BOURBON-LANCY,71140,4,46.6205,3.77179
3488,Metropole lilloise,Lille,59800,1,50.6359,3.0511
3489,EN MARCHE POUR AGIR,Le mans,72000,5,47.9953,0.221594
3490,Comité Cannes-Mougins,Mougins,06250,5,43.5835,7.02713
3494,Rouen Rive gauche,Le Petit Quevilly,76140,4,49.4322,1.07032
3495,Kleber,Strasbourg,67000,15,48.5817,7.74574
3496,Pont de Claix en marche !,Le Pont de Claix,38800,4,45.1237,5.69803
3498,Armentières en-marche,ARMENTIERES,59280,1,50.6899,2.89084
3501,En marche vers une France unie et contre la monotonie,Jully les buxy,71390,1,46.6909,4.6957
3504,En Marche NATION,paris,75012,16,48.8445,2.39067
3505,AU NOM DU PEUPLE,LODEVE,34700,2,43.7319,3.32
3507,La résidence,Paris,75012,7,48.8438,2.39646
3509,"Emmanuel, Morocco's with you",Agadir,,2,30.4269,-9.58941
3510,L'immobilier de demain,paris,75017,1,48.8823,2.28494
3512,Jeumont en marche,jeumont,59460,1,50.296,4.09588
3513,soutien macron 2017,Limoux,11300,3,43.0472,2.2377
3516,Grande Brière & Reso360°,Saint-Joachim,44720,3,47.383,-2.2031
3517,En Marche Baziege !,Baziege,31450,1,43.4544,1.615
3518,En Marche La Rochelle Nord - Lagord,La Rochelle,17000,11,46.1725,-1.17842
3519,EM26,Moras en Valloire,26210,2,45.2903,4.9933
3522,Pays de Provins - Bassée - Montois,Provins,77160,7,48.5593,3.29866
3523,En Marche Métropole de Lyon,Lyon,69003,1,45.7518,4.87637
3524,Cardiff en marche,Cardiff,,1,51.5181,-3.17903
3526,En Marche Armentières,Armentières,59280,3,50.6901,2.87912
3527,Bordeaux En Marche !,Bordeaux,33000,2,44.8459,-0.577279
3528,COSMEM (comité de soutien au mouvement En Marche,saumur,49400,8,47.2446,-0.098833
3529,En marche Lormont,Lormont,33310,3,44.8817,-0.499055
3530,En marche La Teste,La Teste,33260,3,44.6352,-1.1372
3532,EN MARCHE A CHAMBLY THELLE,Chambly,60230,4,49.1646,2.24044
3533,L'Avenir En marche!,SAINT JACUT LES PINS,56220,1,47.6645,-2.22507
3534,Femmes en marche,Roubaix,59100,1,50.6812,3.17115
3537,la caraibe en marche,Schoelcher,97233,1,48.8541,2.64633
3538,NYC En Marche,New york,,2,40.8021,-73.9522
3540,"En Marche ""marathon""",Pléneuf-Val-André,22370,6,48.5828,-2.56169
3541,Paradis,paris,75009,3,48.8768,2.33782
3542,Piere BOURDAN,Paris,75116,2,48.8665,2.28529
3543,Saint Dominique,Paris,75007,19,48.8599,2.30863
3544,Saint Julien sur Veyle,Saint Julien sur Veyle,01540,3,46.2003,4.95486
3546,EN MARCHE DANS LE 13/14,Marseille,13014,1,43.3345,5.39792
3547,en marche coeur de savoie,VILLARD-LEGER,73390,2,45.56,6.23841
3548,EN MARCHE DANS LES QUARTIERS NORD,MARSEILLE,13013,1,43.3217,5.41556
3549,En Marche Sachsen,Leipzig,,3,51.3311,12.3363
3550,En Marche - Hennebont et son pays,Hennebont,56700,6,47.8263,-3.24517
3551,L'élysée au bout de la marche,Pompignan,82170,1,43.8179,1.33084
3552,Lourmel,Paris,75015,1,48.8404,2.2841
3554,Cite Universitaire,Paris,75014,1,48.8595,2.32058
3556,Pays Roussillonnais en Marche,Sablons,38550,3,45.4228,4.7901
3557,En Marche Tallinn,Tallinn,,3,59.4358,24.7477
3558,Charenton - Bercy/Quai des carrières,Charenton-le-Pont,94220,5,48.8231,2.39844
3559,En Marche Mont Saint Aignan,Mont Saint Aignan,76130,12,49.4662,1.06281
